story,url,read
培訓機師冷知識— 開飛機不用鑰匙？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%86%b7%e7%9f%a5%e8%ad%98-%e9%96%8b%e9%a3%9b%e6%a9%9f%e4%b8%8d%e7%94%a8%e9%91%b0%e5%8c%99%ef%bc%9f/,False
培訓機師小知識— 當起落架故障時，飛機如何安全著陸？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e7%95%b6%e8%b5%b7%e8%90%bd%e6%9e%b6%e6%95%85%e9%9a%9c%e6%99%82%ef%bc%8c%e9%a3%9b%e6%a9%9f%e5%a6%82%e4%bd%95%e5%ae%89%e5%85%a8/,False
考前須知— 機師考試五大必勝準備重點,https://flyfttw.com/%e8%80%83%e5%89%8d%e9%a0%88%e7%9f%a5%ef%bc%8d%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e4%ba%94%e5%a4%a7%e5%bf%85%e5%8b%9d%e6%ba%96%e5%82%99%e9%87%8d%e9%bb%9e/,False
培訓機師小知識— IATA、ICAO、呼號有什麼不同？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-iata%e3%80%81icao%e3%80%81%e5%91%bc%e8%99%9f%e6%9c%89%e4%bb%80%e9%ba%bc%e4%b8%8d%e5%90%8c%ef%bc%9f/,False
培訓機師冷知識— 飛機的電力哪裡來？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%86%b7%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e7%9a%84%e9%9b%bb%e5%8a%9b%e5%93%aa%e8%a3%a1%e4%be%86%ef%bc%9f/,False
FTTW分享— 誰說女生不能當機師？,https://flyfttw.com/fttw%e5%88%86%e4%ba%ab%ef%bc%8d%e8%aa%b0%e8%aa%aa%e5%a5%b3%e7%94%9f%e4%b8%8d%e8%83%bd%e7%95%b6%e6%a9%9f%e5%b8%ab%ef%bc%9f/,False
培訓機師小知識— 飛機能飛多高、是怎麼決定的？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e8%83%bd%e9%a3%9b%e5%a4%9a%e9%ab%98%e3%80%81%e6%98%af%e6%80%8e%e9%ba%bc%e6%b1%ba%e5%ae%9a%e7%9a%84%ef%bc%9f/,False
機師考試必知— 考機師所需要的視力條件？,https://flyfttw.com/%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%85%e7%9f%a5%ef%bc%9a%e8%80%83%e6%a9%9f%e5%b8%ab%e6%89%80%e9%9c%80%e8%a6%81%e7%9a%84%e8%a6%96%e5%8a%9b%e6%a2%9d%e4%bb%b6%ef%bc%9f/,False
培訓機師必知— 報考機師的加分秘笈！,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%bf%85%e7%9f%a5%ef%bc%8d%e5%a0%b1%e8%80%83%e6%a9%9f%e5%b8%ab%e7%9a%84%e5%8a%a0%e5%88%86%e7%a7%98%e7%ac%88%ef%bc%81/,False
FTTW分享— 疫情衝擊之下，航空公司如何轉型？,https://flyfttw.com/fttw%e5%88%86%e4%ba%ab%ef%bc%8d%e7%96%ab%e6%83%85%e8%a1%9d%e6%93%8a%e4%b9%8b%e4%b8%8b%ef%bc%8c%e8%88%aa%e7%a9%ba%e5%85%ac%e5%8f%b8%e5%a6%82%e4%bd%95%e8%bd%89%e5%9e%8b%ef%bc%9f/,False
培訓機師小知識— 飛機有沒有雨刷？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e6%9c%89%e6%b2%92%e6%9c%89%e9%9b%a8%e5%88%b7%ef%bc%9f/,False
培訓機師小知識— 飛行時遇到亂流怎麼辦？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e8%a1%8c%e6%99%82%e9%81%87%e5%88%b0%e4%ba%82%e6%b5%81%e6%80%8e%e9%ba%bc%e8%be%a6%ef%bc%9f/,False
培訓機師小知識— 飛機機鼻的作用？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e6%a9%9f%e9%bc%bb%e7%9a%84%e4%bd%9c%e7%94%a8%ef%bc%9f/,False
考試小幫手— 航空迷必備APP,https://flyfttw.com/%e8%80%83%e8%a9%a6%e5%b0%8f%e5%b9%ab%e6%89%8b%ef%bc%8d%e8%88%aa%e7%a9%ba%e8%bf%b7%e5%bf%85%e5%82%99app/,False
先工作，再來當機師！,https://flyfttw.com/%e5%85%88%e5%b7%a5%e4%bd%9c%ef%bc%8c%e5%86%8d%e4%be%86%e7%95%b6%e6%a9%9f%e5%b8%ab%ef%bc%81/,False
FTTW佈告欄— 夢想的起飛，來自紮實的追尋,https://flyfttw.com/fttw%e4%bd%88%e5%91%8a%e6%ac%84%ef%bc%8d%e5%a4%a2%e6%83%b3%e7%9a%84%e8%b5%b7%e9%a3%9b%ef%bc%8c%e4%be%86%e8%87%aa%e7%b4%ae%e5%af%a6%e7%9a%84%e8%bf%bd%e5%b0%8b/,False
培訓機師小知識— 飛機的六種高度,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e7%9a%84%e5%85%ad%e7%a8%ae%e9%ab%98%e5%ba%a6/,False
學長給學弟妹們的一 封信— 為何說錄取後挑戰才開始？,https://flyfttw.com/%e5%ad%b8%e9%95%b7%e7%b5%a6%e5%ad%b8%e5%bc%9f%e5%a6%b9%e5%80%91%e7%9a%84%e4%b8%80%e5%b0%81%e4%bf%a1%ef%bc%9a%e7%82%ba%e4%bd%95%e8%aa%aa%e9%8c%84%e5%8f%96%e5%be%8c%e6%8c%91%e6%88%b0%e6%89%8d%e9%96%8b/,False
FTTW X Podcast節目上線啦！💥,https://flyfttw.com/fttw-x-podcast%e7%af%80%e7%9b%ae%e4%b8%8a%e7%b7%9a%e5%95%a6%ef%bc%81%f0%9f%92%a5/,False
培訓機師小知識— 「航空界的柯基」波音737系列,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e3%80%8c%e8%88%aa%e7%a9%ba%e7%95%8c%e7%9a%84%e6%9f%af%e5%9f%ba%e3%80%8d%ef%bc%9a%e6%b3%a2%e9%9f%b3737%e7%b3%bb%e5%88%97/,False
教官來分享— 穿越雲層萬里的辦公室,https://flyfttw.com/%e6%95%99%e5%ae%98%e4%be%86%e5%88%86%e4%ba%ab%ef%bc%8d%e7%a9%bf%e8%b6%8a%e9%9b%b2%e5%b1%a4%e8%90%ac%e9%87%8c%e7%9a%84%e8%be%a6%e5%85%ac%e5%ae%a4/,False
培訓機師小趣聞— 缺失的機場應急系統,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e8%b6%a3%e8%81%9e-%e7%bc%ba%e5%a4%b1%e7%9a%84%e6%a9%9f%e5%a0%b4%e6%87%89%e6%80%a5%e7%b3%bb%e7%b5%b1/,False
培訓考試必知— 常見的受訓生活Q&A,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e8%80%83%e8%a9%a6%e5%bf%85%e7%9f%a5%ef%bc%8d%e5%b8%b8%e8%a6%8b%e7%9a%84%e5%8f%97%e8%a8%93%e7%94%9f%e6%b4%bbqa/,False
航空冷知識— 不說不知道的有趣小常識,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%86%b7%e7%9f%a5%e8%ad%98-%e4%b8%8d%e8%aa%aa%e4%b8%8d%e7%9f%a5%e9%81%93%e7%9a%84%e6%9c%89%e8%b6%a3%e5%b0%8f%e5%b8%b8%e8%ad%98/,False
培訓機師小知識— 飛行必學 引擎失效如何處理？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e8%a1%8c%e5%bf%85%e5%ad%b8%ef%bc%9a%e5%bc%95%e6%93%8e%e5%a4%b1%e6%95%88%e5%a6%82%e4%bd%95%e8%99%95%e7%90%86%ef%bc%9f/,False
培訓機師小知識— 飛機輪胎有多耐用？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e8%bc%aa%e8%83%8e%e6%9c%89%e5%a4%9a%e8%80%90%e7%94%a8%ef%bc%9f/,False
航空知識小學堂— Traffic pattern 五邊飛行介紹,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e7%9f%a5%e8%ad%98%e5%b0%8f%e5%ad%b8%e5%a0%82-traffic-pattern-%e4%ba%94%e9%82%8a%e9%a3%9b%e8%a1%8c%e4%bb%8b%e7%b4%b9/,False
培訓機師小知識— 你知道什麼是海豚跳嗎？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e7%9f%a5%e8%ad%98-%e4%bd%a0%e7%9f%a5%e9%81%93%e4%bb%80%e9%ba%bc%e6%98%af%e6%b5%b7%e8%b1%9a%e8%b7%b3%e5%97%8e%ef%bc%9f/,False
2021學長姐來分享— 長榮受訓經驗談,https://flyfttw.com/2021%e5%ad%b8%e9%95%b7%e5%a7%90%e4%be%86%e5%88%86%e4%ba%ab-%e9%95%b7%e6%a6%ae%e5%8f%97%e8%a8%93%e7%b6%93%e9%a9%97%e8%ab%87/,False
培訓機師冷知識— 飛機也可以倒車嗎？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%86%b7%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e4%b9%9f%e5%8f%af%e4%bb%a5%e5%80%92%e8%bb%8a%e5%97%8e%ef%bc%9f/,False
航空冷知識— 飛機的身份證,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%86%b7%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e7%9a%84%e8%ba%ab%e4%bb%bd%e8%ad%89/,False
航空小常識— 什麼是失速？,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e5%b8%b8%e8%ad%98-%e4%bb%80%e9%ba%bc%e6%98%af%e5%a4%b1%e9%80%9f%ef%bc%9f/,False
航空小知識— Glass Cockpit 駕駛艙,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-glass-cockpit-%e9%a7%95%e9%a7%9b%e8%89%99/,False
航空小知識— 如何預防空中相撞 ？,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-%e5%a6%82%e4%bd%95%e9%a0%90%e9%98%b2%e7%a9%ba%e4%b8%ad%e7%9b%b8%e6%92%9e-%ef%bc%9f/,False
培訓機師冷知識— 飛機有喇叭嗎,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%86%b7%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e6%9c%89%e5%96%87%e5%8f%ad%e5%97%8e/,False
機師考試小知識— 飛機雲的構成,https://flyfttw.com/%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e9%9b%b2%e7%9a%84%e6%a7%8b%e6%88%90/,False
飛行經驗談— 那些年在國外發生過的飛安問題,https://flyfttw.com/%e9%a3%9b%e8%a1%8c%e7%b6%93%e9%a9%97%e8%ab%87-%e9%82%a3%e4%ba%9b%e5%b9%b4%e5%9c%a8%e5%9c%8b%e5%a4%96%e7%99%bc%e7%94%9f%e9%81%8e%e7%9a%84%e9%a3%9b%e5%ae%89%e5%95%8f%e9%a1%8c/,False
航空小知識— 什麼？火山爆發會影響飛行安全！？,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-%e4%bb%80%e9%ba%bc%ef%bc%9f%e7%81%ab%e5%b1%b1%e7%88%86%e7%99%bc%e6%9c%83%e5%bd%b1%e9%9f%bf%e9%a3%9b%e8%a1%8c%e5%ae%89%e5%85%a8%ef%bc%81%ef%bc%9f/,False
航空小知識— 原來都是壓力搞的鬼,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-%e5%8e%9f%e4%be%86%e9%83%bd%e6%98%af%e5%a3%93%e5%8a%9b%e6%90%9e%e7%9a%84%e9%ac%bc/,False
學長姐來分享— 我的自訓學飛旅程,https://flyfttw.com/%e5%ad%b8%e9%95%b7%e5%a7%90%e4%be%86%e5%88%86%e4%ba%ab-%e6%88%91%e7%9a%84%e8%87%aa%e8%a8%93%e5%ad%b8%e9%a3%9b%e6%97%85%e7%a8%8b/,False
航空小知識— 飛機起飛前，為什麼會有人在窗外跟我們揮手？,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-%e9%a3%9b%e6%a9%9f%e8%b5%b7%e9%a3%9b%e5%89%8d%ef%bc%8c%e7%82%ba%e4%bb%80%e9%ba%bc%e6%9c%83%e6%9c%89%e4%ba%ba%e5%9c%a8%e7%aa%97%e5%a4%96%e8%b7%9f/,False
航空小知識— 在飛機上遇到亂流該怎麼辦呢？,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98%ef%bc%9a%e5%9c%a8%e9%a3%9b%e6%a9%9f%e4%b8%8a%e9%81%87%e5%88%b0%e4%ba%82%e6%b5%81%e8%a9%b2%e6%80%8e%e9%ba%bc%e8%be%a6%e5%91%a2%ef%bc%9f/,False
航空小知識— 機票上的神祕代碼,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e5%b0%8f%e7%9f%a5%e8%ad%98-%e6%a9%9f%e7%a5%a8%e4%b8%8a%e7%9a%84%e7%a5%9e%e7%a5%95%e4%bb%a3%e7%a2%bc/,False
2022立榮培訓機師懶人包,https://flyfttw.com/2022%e7%ab%8b%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%87%b6%e4%ba%ba%e5%8c%85/,False
實用航空知識小學堂- 看Top gun 2必須知道的專有名詞,https://flyfttw.com/%e5%af%a6%e7%94%a8%e8%88%aa%e7%a9%ba%e7%9f%a5%e8%ad%98%e5%b0%8f%e5%ad%b8%e5%a0%82-%e7%9c%8btop-gun-2%e5%bf%85%e9%a0%88%e7%9f%a5%e9%81%93%e7%9a%84%e5%b0%88%e6%9c%89%e5%90%8d%e8%a9%9e/,False
如何用外國學歷報考培訓機師？,https://flyfttw.com/%e5%a6%82%e4%bd%95%e7%94%a8%e5%a4%96%e5%9c%8b%e5%ad%b8%e6%ad%b7%e5%a0%b1%e8%80%83%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%ef%bc%9f/,False
機師考試必知— 機師考試考什麼? 我該如何準備?,https://flyfttw.com/%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%85%e7%9f%a5-%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e8%80%83%e4%bb%80%e9%ba%bc-%e6%88%91%e8%a9%b2%e5%a6%82%e4%bd%95%e6%ba%96%e5%82%99/,False
培訓機師入門— 如何寫出亮眼的自傳？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%85%a5%e9%96%80-%e5%a6%82%e4%bd%95%e5%af%ab%e5%87%ba%e4%ba%ae%e7%9c%bc%e7%9a%84%e8%87%aa%e5%82%b3%ef%bc%9f/,False
培訓機師小學堂①— 飛機靠這三寶剎車,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0-%e9%a3%9b%e6%a9%9f%e9%9d%a0%e9%80%99%e4%b8%89%e5%af%b6%e5%89%8e%e8%bb%8a/,False
航空時事新聞雙周報 2022年12月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2022%e5%b9%b412%e6%9c%88-%e4%b8%8a/,False
卡達航空— 招募自費培訓機師 （不限國籍）Qatar Airways Cadet Pilot Self-funded Program （All Nationalities）,https://flyfttw.com/%e5%8d%a1%e9%81%94%e8%88%aa%e7%a9%ba-%e6%8b%9b%e5%8b%9f%e8%87%aa%e8%b2%bb%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab-%ef%bc%88%e4%b8%8d%e9%99%90%e5%9c%8b%e7%b1%8d%ef%bc%89qatar-airways-cadet-pi/,False
航空時事新聞雙周報 2022年12月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2022%e5%b9%b412%e6%9c%88-%e4%b8%8b/,False
航空時事新聞雙周報 2023年01月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b401%e6%9c%88-%e4%b8%8a/,False
2024更新！卡達自費培訓機師報考攻略讀這篇就夠了！,https://flyfttw.com/2024%e6%9b%b4%e6%96%b0%e5%8d%a1%e9%81%94%e8%87%aa%e8%b2%bb%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%a0%b1%e8%80%83%e6%94%bb%e7%95%a5%e8%ae%80%e9%80%99%e7%af%87%e5%b0%b1%e5%a4%a0%e4%ba%86/,False
航空時事新聞雙周報 2023年01月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b401%e6%9c%88-%e4%b8%8b/,False
培訓機師小學堂②— 飛機也有分乾濕,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a1-%e9%a3%9b%e6%a9%9f%e4%b9%9f%e6%9c%89%e5%88%86%e4%b9%be%e6%bf%95/,False
機師考試大頭照攻略— 如何在家修改履歷照片？,https://flyfttw.com/%e5%a6%82%e4%bd%95%e5%9c%a8%e5%ae%b6%e4%bf%ae%e6%94%b9%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%a4%a7%e9%a0%ad%e7%85%a7%e5%b1%a5%e6%ad%b7%e7%85%a7%e7%89%87/,False
2024培訓機師考試— 履歷自傳投遞攻略,https://flyfttw.com/2024%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6-%e5%b1%a5%e6%ad%b7%e8%87%aa%e5%82%b3%e6%8a%95%e9%81%9e%e6%94%bb%e7%95%a5/,False
航空時事新聞雙周報 2023年02月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b402%e6%9c%88-%e4%b8%8a/,False
線上機師訪談實錄（上） — 飛行員生活篇,https://flyfttw.com/%e7%b7%9a%e4%b8%8a%e6%a9%9f%e5%b8%ab%e8%a8%aa%e8%ab%87%e5%af%a6%e9%8c%84%ef%bc%88%e4%b8%8a%ef%bc%89-%e9%a3%9b%e8%a1%8c%e5%93%a1%e7%94%9f%e6%b4%bb%e7%af%87/,False
線上機師訪談實錄（下） — 考試準備,https://flyfttw.com/%e7%b7%9a%e4%b8%8a%e6%a9%9f%e5%b8%ab%e8%a8%aa%e8%ab%87%e5%af%a6%e9%8c%84%ef%bc%88%e4%b8%8b%ef%bc%89-%e8%80%83%e8%a9%a6%e6%ba%96%e5%82%99/,False
機師考試必知：成為飛行員的第一步/Q&A大分析,https://flyfttw.com/%e6%88%90%e7%82%ba%e9%a3%9b%e8%a1%8c%e5%93%a1%e7%9a%84%e7%ac%ac%e4%b8%80%e6%ad%a5qa%e5%a4%a7%e5%88%86%e6%9e%90/,False
航空時事新聞雙周報 2023年02月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b402%e6%9c%88-%e4%b8%8b/,False
航空知識小考，你能答對幾題,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e7%9f%a5%e8%ad%98%e5%b0%8f%e8%80%83%ef%bc%8c%e4%bd%a0%e8%83%bd%e7%ad%94%e5%b0%8d%e5%b9%be%e9%a1%8c/,False
航空時事新聞雙周報 2023年03月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b403%e6%9c%88-%e4%b8%8a/,False
培訓機師小學堂③— 為什麼搭飛機都是由左邊上機?,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a2-%e7%82%ba%e4%bb%80%e9%ba%bc%e6%90%ad%e9%a3%9b%e6%a9%9f%e9%83%bd%e6%98%af%e7%94%b1%e5%b7%a6%e9%82%8a%e4%b8%8a%e6%a9%9f/,False
航空時事新聞雙周報 2023年03月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b403%e6%9c%88-%e4%b8%8b/,False
2023全新！培訓機師線上課程即將啟動！,https://flyfttw.com/2023%e5%85%a8%e6%96%b0%ef%bc%81%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e7%b7%9a%e4%b8%8a%e8%aa%b2%e7%a8%8b%e5%8d%b3%e5%b0%87%e5%95%9f%e5%8b%95%ef%bc%81/,False
培訓機師小學堂④— 飛機緊急出口的三個小知識,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a3-%e9%a3%9b%e6%a9%9f%e7%b7%8a%e6%80%a5%e5%87%ba%e5%8f%a3%e7%9a%84%e4%b8%89%e5%80%8b%e5%b0%8f%e7%9f%a5%e8%ad%98/,False
航空時事新聞雙周報 2023年04月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b404%e6%9c%88-%e4%b8%8a/,False
最新甲類飛行員體檢 超完整流程與心得,https://flyfttw.com/%e6%9c%80%e6%96%b0%e7%94%b2%e9%a1%9e%e9%a3%9b%e8%a1%8c%e5%93%a1%e9%ab%94%e6%aa%a2%e8%b6%85%e5%ae%8c%e6%95%b4%e6%b5%81%e7%a8%8b%e8%88%87%e5%bf%83%e5%be%97/,False
戰友大集合— 你推薦、我回饋✈️,https://flyfttw.com/%e6%88%b0%e5%8f%8b%e5%a4%a7%e9%9b%86%e5%90%88-%e4%bd%a0%e6%8e%a8%e8%96%a6%e3%80%81%e6%88%91%e5%9b%9e%e9%a5%8b%e2%9c%88%ef%b8%8f/,False
航空時事新聞雙周報 2023年04月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b404%e6%9c%88-%e4%b8%8b/,False
培訓機師小學堂⑤— METAR大解密！,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a4-metar%e5%a4%a7%e8%a7%a3%e5%af%86%ef%bc%81/,False
航空時事新聞雙周報 2023年05月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b405%e6%9c%88-%e4%b8%8a/,False
FTTW教官真心話 Part.1— 聽說考機師很看運氣,https://flyfttw.com/fttw%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1-part-1-%e8%81%bd%e8%aa%aa%e8%80%83%e6%a9%9f%e5%b8%ab%e5%be%88%e7%9c%8b%e9%81%8b%e6%b0%a3/,False
航空時事新聞雙周報 2023年05月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b405%e6%9c%88-%e4%b8%8b/,False
培訓機師與自訓機師哪個適合你？— CPL學飛攻略不藏私！,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%88%87%e8%87%aa%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%93%aa%e5%80%8b%e9%81%a9%e5%90%88%e4%bd%a0/,False
培訓機師小學堂⑥— 空速大解密！,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a5-%e7%a9%ba%e9%80%9f%e5%a4%a7%e8%a7%a3%e5%af%86%ef%bc%81/,False
航空時事新聞雙周報 2023年06月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b406%e6%9c%88-%e4%b8%8a/,False
學生階段該如何準備培訓機師考試,https://flyfttw.com/%e5%ad%b8%e7%94%9f%e9%9a%8e%e6%ae%b5%e8%a9%b2%e5%a6%82%e4%bd%95%e6%ba%96%e5%82%99%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6/,False
航空時事新聞雙周報 2023年06月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b406%e6%9c%88-%e4%b8%8b/,False
【十年長程，與你同在】FTTW十年心路歷程,https://flyfttw.com/%e3%80%90%e5%8d%81%e5%b9%b4%e9%95%b7%e7%a8%8b%ef%bc%8c%e8%88%87%e4%bd%a0%e5%90%8c%e5%9c%a8%e3%80%91fttw%e5%8d%81%e5%b9%b4%e5%bf%83%e8%b7%af%e6%ad%b7%e7%a8%8b/,False
培訓機師必修課— Private Pilot course 小班菁英制,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%bf%85%e4%bf%ae%e8%aa%b2-private-pilot-course-%e5%b0%8f%e7%8f%ad%e8%8f%81%e8%8b%b1%e5%88%b6/,False
